"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 13 20:43:16 GMT 2024","Wed Nov 13 20:43:32 GMT 2024","15766","tests","test-debug","TestDebug","","","Website QR type",""
"passed","Wed Nov 13 20:43:16 GMT 2024","Wed Nov 13 20:43:41 GMT 2024","24723","tests","test-debug","TestDebug","","","PDF QR type",""
