"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 13 20:38:45 GMT 2024","Wed Nov 13 20:39:08 GMT 2024","23234","tests","test-debug","TestDebug","","","PDF QR type",""
"broken","Wed Nov 13 20:38:39 GMT 2024","Wed Nov 13 20:38:39 GMT 2024","0","tests","test-debug","TestDebug","","","Website QR type",""
